"Mois de Reporting";"Mois de vente";"Plateforme";"Pays / Région";"Nom du label";"Nom de l'artiste";"Titre de la sortie";"Titre de la piste";"UPC";"ISRC";"Reference catalogue sortie";"Type de sortie";"Type de vente";"Quantite";"Devise de paiement du client";"Prix unitaire";"Frais de reproduction mechanique";"Revenu brut";"Taux de revenu client";"Revenu Net"
"2023-08-01";"2023-07-01";"Spotify";"Sweden";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"96";"EUR";"0,003958";"0,000000";"0,379946998500000";"0,75";"0,284960248875000"
"2023-08-01";"2023-06-01";"Facebook / Instagram";"Italy";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Creation";"6";"EUR";"0,001310";"0,000000";"0,007862982874323";"0,75";"0,005897237155743"
"2023-08-01";"2023-07-01";"Spotify";"Hong kong";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"8";"EUR";"0,002589";"0,000000";"0,020711000000000";"0,75";"0,015533250000000"
"2023-08-01";"2023-08-01";"Apple Music";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"6";"EUR";"0,009677";"0,000000";"0,058059622845540";"0,75";"0,043544717134155"
"2023-09-01";"2023-08-01";"Spotify";"Azerbaijan";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000636";"0,000000";"-0,001271375000000";"0,75";"-0,000953531250000"
"2023-09-01";"2023-08-01";"Spotify";"Denmark";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"7";"EUR";"0,005549";"0,000000";"0,038840000000000";"0,75";"0,029130000000000"
"2023-09-01";"2023-08-01";"Spotify";"Singapore";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,002037";"0,000000";"0,002037000000000";"0,75";"0,001527750000000"
"2023-09-01";"2023-08-01";"Spotify";"Slovakia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,001321";"0,000000";"0,001321000000000";"0,75";"0,000990750000000"
"2023-09-01";"2023-08-01";"Soundtrack Your Brand";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"109";"EUR";"0,001546";"0,000000";"0,168557837512105";"0,75";"0,126418378134079"
"2023-09-01";"2023-07-01";"Deezer";"Spain";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,004455";"0,000000";"0,004455041100000";"0,75";"0,003341280825000"
"2023-09-01";"2023-09-01";"YouTube Official Content";"Korea, republic of";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,007075";"0,000000";"0,007074900315000";"0,75";"0,005306175236250"
"2023-09-01";"2023-07-01";"Deezer";"Qatar";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,007141";"0,000000";"0,007141023600000";"0,75";"0,005355767700000"
"2023-09-01";"2023-09-01";"Apple Music";"South africa";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,001219";"0,000000";"0,002437358953120";"0,75";"0,001828019214840"
"2023-07-01";"2023-05-01";"Qobuz Stream";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,015410";"0,000000";"0,015410000000000";"0,75";"0,011557500000000"
"2023-07-01";"2023-06-01";"Spotify";"Hong kong";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000885";"0,000000";"-0,001769521000000";"0,75";"-0,001327140750000"
"2023-07-01";"2023-06-01";"Spotify";"Poland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"20";"EUR";"0,000784";"0,000000";"0,015680000000000";"0,75";"0,011760000000000"
"2023-07-01";"2023-06-01";"Spotify";"Malta";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"5";"EUR";"0,002238";"0,000000";"0,011188999900000";"0,75";"0,008391749925000"
"2023-07-01";"2023-06-01";"Spotify";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1068";"EUR";"0,004267";"0,000000";"4,556664001200000";"0,75";"3,417498000900000"
"2023-07-01";"2023-06-01";"Spotify";"Senegal";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,000715";"0,000000";"0,000715000000000";"0,75";"0,000536250000000"
"2023-07-01";"2023-06-01";"Spotify";"Algeria";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"4";"EUR";"0,000002";"0,000000";"0,000009000000000";"0,75";"0,000006750000000"
"2023-07-01";"2023-07-01";"YouTube UGC";"Réunion";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,000624";"0,000000";"0,001248319902720";"0,75";"0,000936239927040"
"2023-07-01";"2023-07-01";"YouTube UGC";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"5";"EUR";"0,003188";"0,000000";"0,015938243530680";"0,75";"0,011953682648010"
"2023-08-01";"2023-07-01";"Spotify";"Estonia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"6";"EUR";"-0,000741";"0,000000";"-0,004448311200000";"0,75";"-0,003336233400000"
"2023-08-01";"2023-07-01";"Spotify";"Latvia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,000284";"0,000000";"-0,001420904000000";"0,75";"-0,001065678000000"
"2023-08-01";"2023-07-01";"Spotify";"Bolivia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"3";"EUR";"0,000731";"0,000000";"0,002194000000000";"0,75";"0,001645500000000"
"2023-08-01";"2023-07-01";"Spotify";"Gabon";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"-0,000115";"0,000000";"-0,000344424000000";"0,75";"-0,000258318000000"
"2023-08-01";"2023-06-01";"Facebook / Instagram";"France";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Creation";"12";"EUR";"0,000863";"0,000000";"0,010361633796779";"0,75";"0,007771225347584"
"2023-08-01";"2023-07-01";"Spotify";"United arab emirates";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000824";"0,000000";"-0,001647542000000";"0,75";"-0,001235656500000"
"2023-08-01";"2023-07-01";"Spotify";"Tunisia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"12";"EUR";"0,000282";"0,000000";"0,003380000000000";"0,75";"0,002535000000000"
"2023-08-01";"2023-07-01";"Spotify";"Indonesia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000088";"0,000000";"-0,000088106000000";"0,75";"-0,000066079500000"
"2023-08-01";"2023-07-01";"Spotify";"Algeria";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"1";"EUR";"0,000003";"0,000000";"0,000003000000000";"0,75";"0,000002250000000"
"2023-08-01";"2023-08-01";"YouTube Official Content";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"1";"EUR";"0,007226";"0,000000";"0,007226449112300";"0,75";"0,005419836834225"
"2023-08-01";"2023-08-01";"YouTube Audio Tier";"Canada";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,001533";"0,000000";"0,001533182711800";"0,75";"0,001149887033850"
"2023-09-01";"2023-08-01";"Spotify";"Portugal";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"4";"EUR";"0,001761";"0,000000";"0,007045000000000";"0,75";"0,005283750000000"
"2023-09-01";"2023-08-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"33";"EUR";"0,000529";"0,000000";"0,017465000300000";"0,75";"0,013098750225000"
"2023-09-01";"2023-08-01";"Facebook / Instagram";"Sweden";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,000045";"0,000000";"0,000045138900000";"0,75";"0,000033854175000"
"2023-09-01";"2023-07-01";"TikTok";"Belgium";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Creation";"1";"EUR";"0,001917";"0,000000";"0,001917033472972";"0,75";"0,001437775104729"
"2023-09-01";"2023-09-01";"YouTube UGC";"Spain";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,004871";"0,000000";"0,009741522924000";"0,75";"0,007306142193000"
"2023-09-01";"2023-07-01";"Deezer";"Spain";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"2";"EUR";"0,006828";"0,000000";"0,013655389900000";"0,75";"0,010241542425000"
"2023-07-01";"2023-06-01";"Spotify";"Paraguay";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000193";"0,000000";"-0,000192777000000";"0,75";"-0,000144582750000"
"2023-07-01";"2023-06-01";"Spotify";"El salvador";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"7";"EUR";"0,000885";"0,000000";"0,006196999800000";"0,75";"0,004647749850000"
"2023-07-01";"2023-05-01";"Deezer";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"3";"EUR";"0,005765";"0,000000";"0,017294046600000";"0,75";"0,012970534950000"
"2023-07-01";"2023-06-01";"Spotify";"Slovakia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"5";"EUR";"0,001757";"0,000000";"0,008784999900000";"0,75";"0,006588749925000"
"2023-07-01";"2023-06-01";"Spotify";"Serbia and montenegro";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"6";"EUR";"0,000882";"0,000000";"0,005292999900000";"0,75";"0,003969749925000"
"2023-07-01";"2023-06-01";"Spotify";"United states";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"17";"EUR";"0,003279";"0,000000";"0,055743000100000";"0,75";"0,041807250075000"
"2023-07-01";"2023-05-01";"Tidal";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,005921";"0,000000";"0,005921000000000";"0,75";"0,004440750000000"
"2023-07-01";"2023-06-01";"Spotify";"Italy";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"62";"EUR";"-0,000823";"0,000000";"-0,051026307000000";"0,75";"-0,038269730250000"
"2023-07-01";"2023-06-01";"Spotify";"Morocco";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"37";"EUR";"-0,000124";"0,000000";"-0,004575697500000";"0,75";"-0,003431773125000"
"2023-07-01";"2023-07-01";"YouTube UGC";"Spain";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"7";"EUR";"0,003654";"0,000000";"0,025574599370640";"0,75";"0,019180949527980"
"2023-07-01";"2023-06-01";"Amazon Premium";"France";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"27";"EUR";"0,008959";"0,000000";"0,241905150900000";"0,75";"0,181428863175000"
"2023-08-01";"2023-07-01";"Spotify";"Serbia and montenegro";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000532";"0,000000";"-0,001064032000000";"0,75";"-0,000798024000000"
"2023-08-01";"2023-07-01";"Spotify";"Lithuania";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"-0,000688";"0,000000";"-0,002062977000000";"0,75";"-0,001547232750000"
"2023-08-01";"2023-08-01";"YouTube UGC";"Hungary";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,002271";"0,000000";"0,002271015658100";"0,75";"0,001703261743575"
"2023-08-01";"2023-08-01";"YouTube Official Content";"Canada";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"40";"EUR";"0,005999";"0,000000";"0,239971852806300";"0,75";"0,179978889604725"
"2023-08-01";"2023-06-01";"Deezer";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,005121";"0,000000";"0,010242142800000";"0,75";"0,007681607100000"
"2023-08-01";"2023-07-01";"Soundcloud";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,002689";"0,000000";"0,002688901873350";"0,75";"0,002016676405012"
"2023-09-01";"2023-08-01";"Spotify";"Lithuania";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000692";"0,000000";"-0,001383551000000";"0,75";"-0,001037663250000"
"2023-09-01";"2023-08-01";"Spotify";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"13";"EUR";"0,006522";"0,000000";"0,084790000300000";"0,75";"0,063592500225000"
"2023-09-01";"2023-08-01";"Spotify";"Qatar";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,003214";"0,000000";"0,003214000000000";"0,75";"0,002410500000000"
"2023-09-01";"2023-09-01";"YouTube UGC";"United states";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"5";"EUR";"0,001172";"0,000000";"0,005859962829000";"0,75";"0,004394972121750"
"2023-07-01";"2023-06-01";"Spotify";"Austria";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"-0,001061";"0,000000";"-0,003183876900000";"0,75";"-0,002387907675000"
"2023-07-01";"2023-06-01";"Spotify";"New zealand";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"2";"EUR";"0,004353";"0,000000";"0,008707000000000";"0,75";"0,006530250000000"
"2023-07-01";"2023-06-01";"Spotify";"Denmark";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"25";"EUR";"0,005336";"0,000000";"0,133411000200000";"0,75";"0,100058250150000"
"2023-07-01";"2023-06-01";"Spotify";"Panama";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,003213";"0,000000";"0,003213000000000";"0,75";"0,002409750000000"
"2023-07-01";"2023-06-01";"Spotify";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,005506";"0,000000";"0,005506000000000";"0,75";"0,004129500000000"
"2023-07-01";"2023-05-01";"Deezer";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"1";"EUR";"0,005765";"0,000000";"0,005764682200000";"0,75";"0,004323511650000"
"2023-07-01";"2023-07-01";"YouTube UGC";"Portugal";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,003832";"0,000000";"0,003831845610480";"0,75";"0,002873884207860"
"2023-07-01";"2023-07-01";"YouTube Official Content";"India";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"7";"EUR";"0,001255";"0,000000";"0,008783455451880";"0,75";"0,006587591588910"
"2023-07-01";"2023-05-01";"Facebook / Instagram";"France";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Creation";"11";"EUR";"0,001277";"0,000000";"0,014052386576583";"0,75";"0,010539289932437"
"2023-07-01";"2023-07-01";"Apple Music";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,013315";"0,000000";"0,013315000000000";"0,75";"0,009986250000000"
"2023-07-01";"2023-07-01";"Apple Music";"Canada";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"29";"EUR";"0,004202";"0,000000";"0,121860850667070";"0,75";"0,091395638000302"
"2023-07-01";"2023-07-01";"Apple Music";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"10";"EUR";"0,009325";"0,000000";"0,093251134529280";"0,75";"0,069938350896960"
"2023-07-01";"2023-06-01";"Spotify";"Belgium";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"179";"EUR";"0,002531";"0,000000";"0,453113997000000";"0,75";"0,339835497750000"
"2023-08-01";"2023-07-01";"Spotify";"Malaysia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"13";"EUR";"0,000628";"0,000000";"0,008162999800000";"0,75";"0,006122249850000"
"2023-08-01";"2023-07-01";"Spotify";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"3";"EUR";"0,005678";"0,000000";"0,017034999900000";"0,75";"0,012776249925000"
"2023-08-01";"2023-07-01";"Tidal";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"3";"EUR";"0,006654";"0,000000";"0,019962000000000";"0,75";"0,014971500000000"
"2023-08-01";"2023-08-01";"YouTube UGC";"Argentina";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,000297";"0,000000";"0,000594040898300";"0,75";"0,000445530673725"
"2023-09-01";"2023-08-01";"Spotify";"Ecuador";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"-0,000320";"0,000000";"-0,000959455000000";"0,75";"-0,000719591250000"
"2023-09-01";"2023-08-01";"Spotify";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"15";"EUR";"0,002806";"0,000000";"0,042091000000000";"0,75";"0,031568250000000"
"2023-09-01";"2023-08-01";"Spotify";"Tunisia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"2";"EUR";"0,000851";"0,000000";"0,001702000000000";"0,75";"0,001276500000000"
"2023-09-01";"2023-08-01";"Spotify";"Denmark";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"34";"EUR";"0,004974";"0,000000";"0,169125000200000";"0,75";"0,126843750150000"
"2023-09-01";"2023-08-01";"Spotify";"Kazakhstan";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,001582";"0,000000";"0,003163000000000";"0,75";"0,002372250000000"
"2023-09-01";"2023-09-01";"Apple Music";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"2";"EUR";"0,011135";"0,000000";"0,022270833511500";"0,75";"0,016703125133625"
"2023-07-01";"2023-06-01";"Spotify";"Philippines";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"18";"EUR";"0,000508";"0,000000";"0,009150999600000";"0,75";"0,006863249700000"
"2023-07-01";"2023-06-01";"Spotify";"Singapore";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000068";"0,000000";"-0,000135193000000";"0,75";"-0,000101394750000"
"2023-07-01";"2023-05-01";"Facebook / Instagram";"Slovakia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Creation";"6";"EUR";"0,000826";"0,000000";"0,004957849271509";"0,75";"0,003718386953632"
"2023-07-01";"2023-06-01";"Spotify";"Algeria";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,000002";"0,000000";"0,000002000000000";"0,75";"0,000001500000000"
"2023-07-01";"2023-06-01";"Spotify";"Chile";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"23";"EUR";"0,001223";"0,000000";"0,028121999800000";"0,75";"0,021091499850000"
"2023-07-01";"2023-06-01";"Spotify";"India";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"51";"EUR";"0,000877";"0,000000";"0,044728999000000";"0,75";"0,033546749250000"
"2023-07-01";"2023-05-01";"Tidal";"Spain";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,006517";"0,000000";"0,006517000000000";"0,75";"0,004887750000000"
"2023-07-01";"2023-07-01";"YouTube Official Content";"Ukraine";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,001086";"0,000000";"0,001086073779000";"0,75";"0,000814555334250"
"2023-08-01";"2023-07-01";"Spotify";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"10";"EUR";"0,001465";"0,000000";"0,014649000000000";"0,75";"0,010986750000000"
"2023-08-01";"2023-07-01";"Spotify";"Colombia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"36";"EUR";"-0,000158";"0,000000";"-0,005701831200000";"0,75";"-0,004276373400000"
"2023-08-01";"2023-07-01";"Spotify";"Romania";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,001007";"0,000000";"0,001007000000000";"0,75";"0,000755250000000"
