"Mois de Reporting";"Mois de vente";"Plateforme";"Pays / Région";"Nom du label";"Nom de l'artiste";"Titre de la sortie";"Titre de la piste";"UPC";"ISRC";"Reference catalogue sortie";"Type de sortie";"Type de vente";"Quantite";"Devise de paiement du client";"Prix unitaire";"Frais de reproduction mechanique";"Revenu brut";"Taux de revenu client";"Revenu Net"
"2023-12-01";"2023-11-01";"Spotify";"Spain";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"1";"EUR";"0,004868";"0,000000";"0,004868000000000";"0,75";"0,003651000000000"
"2023-12-01";"2023-11-01";"Spotify";"Singapore";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"2";"EUR";"0,004366";"0,000000";"0,008732000000000";"0,75";"0,006549000000000"
"2023-12-01";"2023-11-01";"Spotify";"Israel";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"7";"EUR";"0,001579";"0,000000";"0,011050000000000";"0,75";"0,008287500000000"
"2023-12-01";"2023-12-01";"YouTube Audio Tier";"France";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"39";"EUR";"0,001767";"0,000000";"0,068909798096100";"0,75";"0,051682348572075"
"2023-12-01";"2023-12-01";"YouTube Official Content";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"4";"EUR";"0,011115";"0,000000";"0,044460689852700";"0,75";"0,033345517389525"
"2023-12-01";"2023-11-01";"Amazon Premium";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,006348";"0,000000";"0,006347750515860";"0,75";"0,004760812886895"
"2023-12-01";"2023-11-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"2";"EUR";"0,002090";"0,000000";"0,004180000000000";"0,75";"0,003135000000000"
"2023-10-01";"2022-01-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"10";"EUR";"0,006597";"0,000000";"0,065965186600000";"0,75";"0,049473889950000"
"2023-10-01";"2023-09-01";"Spotify";"Uruguay";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000739";"0,000000";"-0,001478182000000";"0,75";"-0,001108636500000"
"2023-10-01";"2023-09-01";"Spotify";"Kazakhstan";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,001675";"0,000000";"0,001675000000000";"0,75";"0,001256250000000"
"2023-10-01";"2023-09-01";"Spotify";"Indonesia";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"-0,000089";"0,000000";"-0,000267963000000";"0,75";"-0,000200972250000"
"2023-10-01";"2023-09-01";"Spotify";"Algeria";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"6";"EUR";"-0,000009";"0,000000";"-0,000054841200000";"0,75";"-0,000041130900000"
"2023-10-01";"2023-09-01";"Spotify";"Mexico";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"136";"EUR";"0,001308";"0,000000";"0,177948004100000";"0,75";"0,133461003075000"
"2023-10-01";"2023-10-01";"YouTube Official Content";"Turkey";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"3";"EUR";"0,000273";"0,000000";"0,000818617707180";"0,75";"0,000613963280385"
"2023-10-01";"2023-10-01";"Apple Music";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"4";"EUR";"0,009344";"0,000000";"0,037374991714060";"0,75";"0,028031243785545"
"2023-11-01";"2023-10-01";"Spotify";"Singapore";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"7";"EUR";"0,002654";"0,000000";"0,018580000000000";"0,75";"0,013935000000000"
"2023-11-01";"2023-10-01";"Spotify";"Egypt";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"6";"EUR";"0,000721";"0,000000";"0,004327000000000";"0,75";"0,003245250000000"
"2023-11-01";"2023-10-01";"Spotify";"Mexico";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"178";"EUR";"0,001273";"0,000000";"0,226647005700000";"0,75";"0,169985254275000"
"2023-11-01";"2023-10-01";"Spotify";"Romania";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000539";"0,000000";"-0,001078377000000";"0,75";"-0,000808782750000"
"2023-11-01";"2023-10-01";"Spotify";"Ukraine";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"3";"EUR";"0,000805";"0,000000";"0,002414000000000";"0,75";"0,001810500000000"
"2023-11-01";"2023-10-01";"Spotify";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000012";"0,000000";"-0,000011706000000";"0,75";"-0,000008779500000"
"2023-11-01";"2023-10-01";"Spotify";"Singapore";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000810";"0,000000";"-0,001619614000000";"0,75";"-0,001214710500000"
"2023-11-01";"2023-09-01";"Deezer";"Germany";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,004220";"0,000000";"0,004220049500000";"0,75";"0,003165037125000"
"2023-11-01";"2023-11-01";"YouTube UGC";"Germany";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"2";"EUR";"0,007811";"0,000000";"0,015621598367685";"0,75";"0,011716198775764"
"2023-11-01";"2023-11-01";"YouTube UGC";"Egypt";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,000514";"0,000000";"0,001028196251765";"0,75";"0,000771147188824"
"2023-11-01";"2023-11-01";"YouTube Official Content";"Argentina";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,000467";"0,000000";"0,000467155773850";"0,75";"0,000350366830387"
"2023-12-01";"2023-11-01";"Spotify";"Chile";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"8";"EUR";"-0,000390";"0,000000";"-0,003122734400000";"0,75";"-0,002342050800000"
"2023-12-01";"2023-11-01";"Spotify";"Poland";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"12";"EUR";"0,001908";"0,000000";"0,022895999900000";"0,75";"0,017171999925000"
"2023-12-01";"2023-11-01";"Spotify";"Egypt";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"6";"EUR";"0,000783";"0,000000";"0,004698000000000";"0,75";"0,003523500000000"
"2023-10-01";"2023-08-01";"Deezer";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"2";"EUR";"0,012906";"0,000000";"0,025812435300000";"0,75";"0,019359326475000"
"2023-10-01";"2023-09-01";"Spotify";"Germany";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"76";"EUR";"0,003250";"0,000000";"0,246974998600000";"0,75";"0,185231248950000"
"2023-10-01";"2023-09-01";"Spotify";"Germany";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"1";"EUR";"0,004973";"0,000000";"0,004973000000000";"0,75";"0,003729750000000"
"2023-11-01";"2023-10-01";"Spotify";"Brazil";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"1";"EUR";"0,002177";"0,000000";"0,002177000000000";"0,75";"0,001632750000000"
"2023-11-01";"2023-10-01";"Spotify";"Japan";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"3";"EUR";"0,000119";"0,000000";"0,000357999900000";"0,75";"0,000268499925000"
"2023-11-01";"2023-10-01";"Spotify";"Philippines";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"21";"EUR";"0,000540";"0,000000";"0,011344000700000";"0,75";"0,008508000525000"
"2023-11-01";"2023-10-01";"Spotify";"Denmark";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"29";"EUR";"0,005076";"0,000000";"0,147195999900000";"0,75";"0,110396999925000"
"2023-11-01";"2023-10-01";"Spotify";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"6";"EUR";"0,004015";"0,000000";"0,024089000000000";"0,75";"0,018066750000000"
"2023-11-01";"2023-10-01";"Spotify";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"209";"EUR";"0,003604";"0,000000";"0,753246999400000";"0,75";"0,564935249550000"
"2023-11-01";"2023-10-01";"Spotify";"Guatemala";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000252";"0,000000";"-0,001007239200000";"0,75";"-0,000755429400000"
"2023-11-01";"2023-10-01";"Spotify";"Bulgaria";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000534";"0,000000";"-0,000533531000000";"0,75";"-0,000400148250000"
"2023-11-01";"2023-10-01";"Spotify";"Italy";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"11";"EUR";"-0,000873";"0,000000";"-0,009607619300000";"0,75";"-0,007205714475000"
"2023-11-01";"2023-10-01";"Spotify";"Poland";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"12";"EUR";"-0,000309";"0,000000";"-0,003708331200000";"0,75";"-0,002781248400000"
"2023-11-01";"2023-10-01";"Spotify";"Pakistan";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000187";"0,000000";"-0,000186561000000";"0,75";"-0,000139920750000"
"2023-11-01";"2023-11-01";"YouTube UGC";"Réunion";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,000297";"0,000000";"0,000296621238930";"0,75";"0,000222465929198"
"2023-12-01";"2023-11-01";"Spotify";"Lithuania";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"3";"EUR";"0,001496";"0,000000";"0,004488999900000";"0,75";"0,003366749925000"
"2023-12-01";"2023-11-01";"Spotify";"Cambodia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,001381";"0,000000";"0,001381000000000";"0,75";"0,001035750000000"
"2023-12-01";"2023-11-01";"Spotify";"Indonesia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"6";"EUR";"0,000147";"0,000000";"0,000884000000000";"0,75";"0,000663000000000"
"2023-12-01";"2023-11-01";"Spotify";"Czech republic";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"2";"EUR";"0,001486";"0,000000";"0,002973000000000";"0,75";"0,002229750000000"
"2023-12-01";"2023-12-01";"Apple Music";"Canada";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,006743";"0,000000";"0,006742646552460";"0,75";"0,005056984914345"
"2023-12-01";"2023-12-01";"Apple Music";"Belgium";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"7";"EUR";"0,005715";"0,000000";"0,040005000000000";"0,75";"0,030003750000000"
"2023-12-01";"2023-12-01";"YouTube UGC";"Réunion";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,000057";"0,000000";"0,000114197747220";"0,75";"0,000085648310415"
"2023-10-01";"2022-06-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"58";"EUR";"0,001705";"0,000000";"0,098911173400000";"0,75";"0,074183380050000"
"2023-10-01";"2021-11-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"4";"EUR";"0,002905";"0,000000";"0,011620956800000";"0,75";"0,008715717600000"
"2023-10-01";"2023-10-01";"YouTube UGC";"Belgium";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"168";"EUR";"0,002501";"0,000000";"0,420213546463255";"0,75";"0,315160159847441"
"2023-10-01";"2023-09-01";"Spotify";"Mongolia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"2";"EUR";"0,000071";"0,000000";"0,000142000000000";"0,75";"0,000106500000000"
"2023-10-01";"2023-09-01";"Spotify";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"2";"EUR";"0,002401";"0,000000";"0,004803000000000";"0,75";"0,003602250000000"
"2023-10-01";"2023-09-01";"Spotify";"Romania";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"18";"EUR";"0,001709";"0,000000";"0,030757000000000";"0,75";"0,023067750000000"
"2023-10-01";"2023-10-01";"Apple Music";"Mauritius";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,002144";"0,000000";"0,002144051789280";"0,75";"0,001608038841960"
"2023-11-01";"2023-10-01";"Spotify";"Israel";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,002634";"0,000000";"0,002634000000000";"0,75";"0,001975500000000"
"2023-11-01";"2023-10-01";"Spotify";"South africa";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,001869";"0,000000";"0,003738000000000";"0,75";"0,002803500000000"
"2023-11-01";"2023-10-01";"Spotify";"Ireland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"13";"EUR";"0,004576";"0,000000";"0,059491000000000";"0,75";"0,044618250000000"
"2023-11-01";"2023-09-01";"Deezer";"Portugal";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,008385";"0,000000";"0,008385053300000";"0,75";"0,006288789975000"
"2023-11-01";"2023-11-01";"YouTube Official Content";"Canada";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"7";"EUR";"0,005251";"0,000000";"0,036753820669620";"0,75";"0,027565365502215"
"2023-12-01";"2023-11-01";"Spotify";"France";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"6794";"EUR";"-0,000945";"0,000000";"-6,421550418600000";"0,75";"-4,816162813950000"
"2023-12-01";"2023-11-01";"Spotify";"Colombia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"30";"EUR";"0,000637";"0,000000";"0,019101000900000";"0,75";"0,014325750675000"
"2023-12-01";"2023-11-01";"Spotify";"Thailand";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"4";"EUR";"0,001158";"0,000000";"0,004631000000000";"0,75";"0,003473250000000"
"2023-12-01";"2023-11-01";"Spotify";"Romania";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"4";"EUR";"0,002323";"0,000000";"0,009292000000000";"0,75";"0,006969000000000"
"2023-12-01";"2023-12-01";"Apple Music";"United states";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"15";"EUR";"0,004325";"0,000000";"0,064869869865120";"0,75";"0,048652402398840"
"2023-12-01";"2023-12-01";"YouTube Audio Tier";"France";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"3";"EUR";"0,001767";"0,000000";"0,005300753699700";"0,75";"0,003975565274775"
"2023-12-01";"2023-12-01";"YouTube UGC";"Czech republic";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,001923";"0,000000";"0,001922928208110";"0,75";"0,001442196156082"
"2023-12-01";"2023-12-01";"YouTube UGC";"United states";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"2";"EUR";"0,007461";"0,000000";"0,014922588299130";"0,75";"0,011191941224347"
"2023-12-01";"2023-12-01";"YouTube Official Content";"Egypt";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,000788";"0,000000";"0,000787694697360";"0,75";"0,000590771023020"
"2023-12-01";"2023-12-01";"YouTube Official Content";"Belgium";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,008333";"0,000000";"0,016665677535240";"0,75";"0,012499258151430"
"2023-10-01";"2023-09-01";"Spotify";"Germany";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"77";"EUR";"-0,000938";"0,000000";"-0,072209346900000";"0,75";"-0,054157010175000"
"2023-10-01";"2023-09-01";"Spotify";"Cameroon";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000279";"0,000000";"-0,000279014000000";"0,75";"-0,000209260500000"
"2023-10-01";"2023-09-01";"Spotify";"Slovakia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"6";"EUR";"0,001419";"0,000000";"0,008517000000000";"0,75";"0,006387750000000"
"2023-10-01";"2023-09-01";"Spotify";"South africa";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000132";"0,000000";"-0,000527065100000";"0,75";"-0,000395298825000"
"2023-10-01";"2022-04-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"71";"EUR";"0,002091";"0,000000";"0,148491596300000";"0,75";"0,111368697225000"
"2023-10-01";"2023-10-01";"YouTube UGC";"Singapore";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,005672";"0,000000";"0,005671851256890";"0,75";"0,004253888442667"
"2023-10-01";"2023-09-01";"Spotify";"Ireland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"12";"EUR";"0,004555";"0,000000";"0,054659999800000";"0,75";"0,040994999850000"
"2023-10-01";"2023-09-01";"Spotify";"Finland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"22";"EUR";"0,003694";"0,000000";"0,081264000100000";"0,75";"0,060948000075000"
"2023-10-01";"2023-09-01";"Spotify";"Portugal";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"19";"EUR";"0,001644";"0,000000";"0,031228000300000";"0,75";"0,023421000225000"
"2023-10-01";"2023-10-01";"YouTube Official Content";"Argentina";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"4";"EUR";"0,000299";"0,000000";"0,001195441731120";"0,75";"0,000896581298340"
"2023-10-01";"2023-10-01";"YouTube Official Content";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"29";"EUR";"0,011134";"0,000000";"0,322893637893060";"0,75";"0,242170228419795"
"2023-11-01";"2023-10-01";"Spotify";"Serbia and montenegro";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,001094";"0,000000";"0,002188000000000";"0,75";"0,001641000000000"
"2023-11-01";"2023-10-01";"Spotify";"Canada";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"760";"EUR";"0,002588";"0,000000";"1,966708005400000";"0,75";"1,475031004050000"
"2023-11-01";"2023-10-01";"Spotify";"Dominican republic";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000063";"0,000000";"-0,000062632000000";"0,75";"-0,000046974000000"
"2023-11-01";"2023-10-01";"Spotify";"El salvador";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000268";"0,000000";"-0,000536814000000";"0,75";"-0,000402610500000"
"2023-11-01";"2023-10-01";"Spotify";"Australia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"9";"EUR";"-0,000889";"0,000000";"-0,007997232800000";"0,75";"-0,005997924600000"
"2023-11-01";"2023-10-01";"Spotify";"United states";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"46";"EUR";"-0,001127";"0,000000";"-0,051837980400000";"0,75";"-0,038878485300000"
"2023-11-01";"2023-09-01";"Deezer";"Germany";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,004220";"0,000000";"0,004220049500000";"0,75";"0,003165037125000"
"2023-11-01";"2023-11-01";"YouTube UGC";"Canada";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"16";"EUR";"0,008066";"0,000000";"0,129050195194240";"0,75";"0,096787646395680"
"2023-11-01";"2023-10-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"34";"EUR";"0,002199";"0,000000";"0,074765000000000";"0,75";"0,056073750000000"
"2023-11-01";"2023-10-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"6";"EUR";"0,002090";"0,000000";"0,012540000000000";"0,75";"0,009405000000000"
